"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.922223995490623 7 47 "GO:0042059;GO:1901185" "negative regulation of ERBB signaling pathway" 1
0 0.997484034814501 2 105 "GO:0042063" "gliogenesis" 1
0 0.997488753154479 3 24 "GO:0042067" "establishment of ommatidial planar polarity" 1
0 0.972573111629409 2 31 "GO:0042073" "intraciliary transport" 1
0 0.991641086238974 2 31 "GO:0042074" "cell migration involved in gastrulation" 1
0 0.822434059371212 4 26 "GO:0042078" "germ-line stem cell division" 1
0 0.825153895083518 2 5 "GO:0042088" "T-helper 1 type immune response" 1
0 0.382816874029281 4 17 "GO:0042098" "T cell proliferation" 1
0 0.567562691175983 2 6 "GO:0042100" "B cell proliferation" 1
0 0.197684939124585 5 11 "GO:0042102" "positive regulation of T cell proliferation" 1
0 0.717194496331842 3 74 "GO:0042110" "T cell activation" 1
0 0.785957633223995 3 55 "GO:0042113" "B cell activation" 1
0 0.197684939124585 3 11 "GO:0042116" "macrophage activation" 1
0 0.563587054624515 2 27 "GO:0042129" "regulation of T cell proliferation" 1
0 0.984843144361408 6 12 "GO:0042130" "negative regulation of T cell proliferation" 1
0 0.894219462068633 -1 33 "GO:0042133" "obsolete neurotransmitter metabolic process" 1
0 0.793968407540671 -1 9 "GO:0042135" "obsolete neurotransmitter catabolic process" 1
0 0.784088662947735 -1 17 "GO:0042136" "obsolete neurotransmitter biosynthetic process" 1
0 0.711403257667315 2 45 "GO:0042147" "retrograde transport, endosome to Golgi" 1
0 0.924797750265552 2 22 "GO:0042149" "cellular response to glucose starvation" 1
0 0.076277555897612 4 33 "GO:0042157;GO:0006497;GO:0042158" "lipoprotein metabolic process" 1
0 0.155508581360357 2 5 "GO:0042159" "lipoprotein catabolic process" 1
0 0.933615065202253 5 189 "GO:0042176" "regulation of protein catabolic process" 1
0 0.139731601025348 2 54 "GO:0042177" "negative regulation of protein catabolic process" 1
0 0.658590982232464 2 7 "GO:0042178" "xenobiotic catabolic process" 1
0 0.0934677271601603 2 31 "GO:0042180" "cellular ketone metabolic process" 1
0 0.261511128758846 2 15 "GO:0042181" "ketone biosynthetic process" 1
0 0.245108567571442 2 6 "GO:0042219" "cellular modified amino acid catabolic process" 1
0 0.686663675028934 3 15 "GO:0042220" "response to cocaine" 1
0 0.167154562902015 2 46 "GO:0042246" "tissue regeneration" 1
0 0.876672135865024 3 6 "GO:0042249" "establishment of planar polarity of embryonic epithelium" 1
0 0.000594807223467951 2 176 "GO:0042254" "ribosome biogenesis" 0.055
0 9.19835105504106e-05 2 41 "GO:0042255" "ribosome assembly" 0.0166666666666667
0 0.000419411901975142 2 49 "GO:0042273" "ribosomal large subunit biogenesis" 0.0481481481481481
0 0.0240386264837892 2 65 "GO:0042274" "ribosomal small subunit biogenesis" 0.712209302325581
0 0.197684939124585 7 11 "GO:0042276" "error-prone translesion synthesis" 1
0 0.909876534129931 2 38 "GO:0042278;GO:0046128;GO:1901068" "purine nucleoside metabolic process" 1
0 0.855562024270376 2 92 "GO:0042303" "molting cycle" 1
0 0.931164665366634 2 13 "GO:0042304" "regulation of fatty acid biosynthetic process" 1
0 0.961775289945903 3 47 "GO:0042306;GO:1904589" "regulation of protein import" 1
0 0.976972499737223 2 27 "GO:0042307;GO:1904591" "positive regulation of protein import" 1
0 0.948317320824796 6 14 "GO:0042308;GO:1904590" "negative regulation of protein import" 1
0 1 2 6 "GO:0042310" "vasoconstriction" 1
0 0.658590982232464 2 7 "GO:0042311" "vasodilation" 1
0 0.943605784790788 2 257 "GO:0042330;GO:0006935" "taxis" 1
0 0.567562691175983 2 6 "GO:0042332" "gravitaxis" 1
0 0.871112328960331 3 63 "GO:0042335" "cuticle development" 1
0 0.913018994803785 2 7 "GO:0042364" "water-soluble vitamin biosynthetic process" 1
0 0.793968407540671 3 9 "GO:0042386" "hemocyte differentiation" 1
0 0.866725129273727 3 126 "GO:0042391" "regulation of membrane potential" 1
0 0.567562691175983 3 6 "GO:0042395" "ecdysis, collagen and cuticulin-based cuticle" 1
0 0.0696261864191018 2 27 "GO:0042398" "cellular modified amino acid biosynthetic process" 1
0 0.321359137534125 4 16 "GO:0042401;GO:0046189;GO:0009713;GO:0042415;GO:0042421;GO:0042423" "phenol-containing compound biosynthetic process" 1
0 0.108726637610829 2 12 "GO:0042407" "cristae formation" 1
0 1 2 5 "GO:0042428" "serotonin metabolic process" 1
0 1 2 7 "GO:0042430" "indole-containing compound metabolic process" 1
0 0.97849911001712 3 11 "GO:0042439" "ethanolamine-containing compound metabolic process" 1
0 0.911534775903758 2 62 "GO:0042440" "pigment metabolic process" 1
0 0.310410826792379 2 67 "GO:0042445" "hormone metabolic process" 1
0 0.259894263090479 3 18 "GO:0042446" "hormone biosynthetic process" 1
0 0.567562691175983 4 6 "GO:0042447" "hormone catabolic process" 1
0 0.658590982232464 3 7 "GO:0042451;GO:0046129" "purine nucleoside biosynthetic process" 1
0 0.857881443272928 2 81 "GO:0042461;GO:0042462" "photoreceptor cell development" 1
0 0.77013434543112 3 69 "GO:0042471;GO:0042472" "ear morphogenesis" 1
0 0.961343832180173 2 15 "GO:0042473" "outer ear morphogenesis" 1
0 0.821553115764875 2 22 "GO:0042474" "middle ear morphogenesis" 1
0 0.790004853570557 2 25 "GO:0042475" "odontogenesis of dentin-containing tooth" 1
0 0.954201637816169 4 46 "GO:0042476" "odontogenesis" 1
0 0.522012407999431 4 9 "GO:0042478;GO:0045314" "regulation of compound eye photoreceptor development" 1
0 0.978219210014216 4 50 "GO:0042490;GO:0060113" "mechanoreceptor differentiation" 1
0 0.998602926732441 6 32 "GO:0042491;GO:0060117" "inner ear auditory receptor cell differentiation" 1
0 0.906025998538156 2 21 "GO:0042509" "regulation of tyrosine phosphorylation of STAT protein" 1
0 0.863644997014844 5 15 "GO:0042531" "positive regulation of tyrosine phosphorylation of STAT protein" 1
0 0.913018994803785 3 7 "GO:0042532" "negative regulation of tyrosine phosphorylation of STAT protein" 1
0 0.733533740975951 2 8 "GO:0042537" "benzene-containing compound metabolic process" 1
0 0.97849911001712 3 11 "GO:0042538;GO:0071472;GO:0071474;GO:0071475" "cellular hyperosmotic response" 1
0 0.623336064838603 4 53 "GO:0042542" "response to hydrogen peroxide" 1
0 0.464956569796831 2 15 "GO:0042558" "pteridine-containing compound metabolic process" 1
0 0.522012407999431 3 9 "GO:0042559" "pteridine-containing compound biosynthetic process" 1
0 0.245108567571442 7 6 "GO:0042572" "retinol metabolic process" 1
0 0.362398602204779 2 125 "GO:0042594" "response to starvation" 1
0 0.989288713575125 5 35 "GO:0042632;GO:0055092" "cholesterol homeostasis" 1
0 0.733533740975951 3 8 "GO:0042634;GO:0051797" "regulation of hair cycle" 1
0 0.976730516522622 2 22 "GO:0042661;GO:1905770;GO:1905902;GO:2000380" "regulation of mesoderm development" 1
0 0.913018994803785 3 7 "GO:0042675" "compound eye cone cell differentiation" 1
0 1 2 6 "GO:0042689;GO:0042691;GO:0045612" "regulation of crystal cell differentiation" 1
0 0.413716506173819 2 11 "GO:0042693" "muscle cell fate commitment" 1
0 0.460077983307802 3 5 "GO:0042711;GO:0060746" "parental behavior" 1
0 0.822434059371212 2 26 "GO:0042733" "embryonic digit morphogenesis" 1
0 0.661435561963425 2 100 "GO:0042742" "defense response to bacterium" 1
0 0.489961467729238 2 12 "GO:0042743;GO:0042744" "hydrogen peroxide metabolic process" 1
0 0.444278179498682 2 18 "GO:0042749;GO:0045187" "regulation of circadian sleep/wake cycle" 1
0 0.846330999530778 3 54 "GO:0042752" "regulation of circadian rhythm" 1
0 0.489961467729238 2 12 "GO:0042753" "positive regulation of circadian rhythm" 1
0 0.793968407540671 2 9 "GO:0042755" "eating behavior" 1
0 0.841937460786903 4 10 "GO:0042759" "long-chain fatty acid biosynthetic process" 1
0 0.658590982232464 5 7 "GO:0042762" "regulation of sulfur metabolic process" 1
0 0.825153895083518 -1 5 "GO:0042766" "obsolete nucleosome mobilization" 1
0 0.561883398039298 -1 20 "GO:0042769" "obsolete DNA damage response, detection of DNA damage" 1
0 0.984843144361408 5 12 "GO:0042771" "intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator" 1
0 0.602092194555744 7 10 "GO:0042789" "mRNA transcription by RNA polymerase II" 1
0 1 4 6 "GO:0042953;GO:0044872" "lipoprotein localization" 1
0 0.969502684997968 2 10 "GO:0042982" "amyloid precursor protein metabolic process" 1
0 0.913018994803785 3 7 "GO:0042987" "amyloid precursor protein catabolic process" 1
0 0.658590982232464 4 7 "GO:0042994" "cytoplasmic sequestering of transcription factor" 1
0 0.053487353151238 4 8 "GO:0042996" "regulation of Golgi to plasma membrane protein transport" 0.990845070422535
0 0.931164665366634 2 13 "GO:0043001" "Golgi to plasma membrane protein transport" 1
0 0.829141722537719 3 291 "GO:0043009" "chordate embryonic development" 1
0 0.996075131931858 2 156 "GO:0043010" "camera-type eye development" 1
0 0.522012407999431 2 9 "GO:0043029" "T cell homeostasis" 1
0 0.261226583062982 2 12 "GO:0043030" "regulation of macrophage activation" 1
0 0.733533740975951 2 8 "GO:0043032" "positive regulation of macrophage activation" 1
0 0.841937460786903 2 10 "GO:0043045" "epigenetic programming of gene expression" 1
0 0.876672135865024 -1 6 "GO:0043046" "obsolete DNA methylation involved in gamete generation" 1
0 0.370094176355486 2 20 "GO:0043051;GO:1903998" "regulation of eating behavior" 1
0 0.733656947688875 4 12 "GO:0043053;GO:0055115" "entry into diapause" 1
0 0.567562691175983 3 6 "GO:0043054;GO:0071981" "exit from diapause" 1
0 0.658590982232464 3 7 "GO:0043058" "regulation of backward locomotion" 1
0 0.845455651347804 3 243 "GO:0043086" "negative regulation of catalytic activity" 1
0 0.999969126434042 4 164 "GO:0043087;GO:0043547" "regulation of GTPase activity" 1
0 0.733533740975951 2 8 "GO:0043094" "cellular metabolic compound salvage" 1
0 0.722837094610161 2 49 "GO:0043112" "receptor metabolic process" 1
0 0.745710415255414 2 20 "GO:0043113" "receptor clustering" 1
0 0.457710379972486 2 45 "GO:0043122" "regulation of canonical NF-kappaB signal transduction" 1
0 0.476643004385037 2 32 "GO:0043123" "positive regulation of canonical NF-kappaB signal transduction" 1
0 0.321359137534125 4 16 "GO:0043124" "negative regulation of canonical NF-kappaB signal transduction" 1
0 0.940123955005139 2 23 "GO:0043154;GO:2000117" "negative regulation of cysteine-type endopeptidase activity" 1
0 0.828248732617662 2 14 "GO:0043162" "ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway" 1
0 0.561713106724314 3 13 "GO:0043171" "peptide catabolic process" 1
0 0.984104071796692 2 56 "GO:0043200" "response to amino acid" 1
0 0.825153895083518 4 5 "GO:0043201" "response to L-leucine" 1
0 0.472403527232501 2 333 "GO:0043207;GO:0009607;GO:0051707" "response to biotic stimulus" 1
0 1 2 5 "GO:0043217" "myelin maintenance" 1
0 0.672733077698966 2 11 "GO:0043243" "positive regulation of protein-containing complex disassembly" 1
0 0.958515209283311 5 38 "GO:0043244" "regulation of protein-containing complex disassembly" 1
0 0.733533740975951 2 8 "GO:0043248" "proteasome assembly" 1
0 0.658590982232464 2 7 "GO:0043252" "sodium-independent organic anion transport" 1
0 0.739170926967851 5 206 "GO:0043254" "regulation of protein-containing complex assembly" 1
0 0.790004853570557 2 25 "GO:0043266" "regulation of potassium ion transport" 1
0 0.828248732617662 3 14 "GO:0043267" "negative regulation of potassium ion transport" 1
0 0.561713106724314 3 13 "GO:0043268" "positive regulation of potassium ion transport" 1
0 0.979804953868796 5 163 "GO:0043269" "regulation of monoatomic ion transport" 1
0 0.929420137079706 2 87 "GO:0043270" "positive regulation of monoatomic ion transport" 1
0 0.838456091745701 2 46 "GO:0043271" "negative regulation of monoatomic ion transport" 1
0 1 2 5 "GO:0043276" "anoikis" 1
0 0.445563283271926 6 38 "GO:0043277" "apoptotic cell clearance" 1
0 0.324869121553557 3 48 "GO:0043279" "response to alkaloid" 1
0 0.793129654846008 4 59 "GO:0043280;GO:2001056" "positive regulation of cysteine-type endopeptidase activity" 1
0 0.928173105907464 2 83 "GO:0043281;GO:2000116" "regulation of cysteine-type endopeptidase activity" 1
0 0.825153895083518 2 5 "GO:0043282" "chordate pharyngeal muscle development" 1
0 0.999896501951424 2 34 "GO:0043297" "apical junction assembly" 1
0 0.522012407999431 5 9 "GO:0043330" "response to exogenous dsRNA" 1
0 0.140301963764624 4 27 "GO:0043331;GO:0071359" "response to dsRNA" 1
0 0.460077983307802 2 5 "GO:0043368" "positive T cell selection" 1
0 0.879538434806445 2 11 "GO:0043370;GO:2000514" "regulation of CD4-positive, alpha-beta T cell activation" 1
0 0.956746162576861 8 9 "GO:0043371;GO:2000515;GO:0045622;GO:0045623" "regulation of T-helper cell differentiation" 1
0 0.370094176355486 2 20 "GO:0043388" "positive regulation of DNA binding" 1
0 0.561883398039298 4 20 "GO:0043392" "negative regulation of DNA binding" 1
0 0.176005897105659 4 106 "GO:0043393" "regulation of protein binding" 1
0 0.0716996441752414 4 11 "GO:0043403" "skeletal muscle tissue regeneration" 1
0 0.958312481564854 5 126 "GO:0043405;GO:0043406" "regulation of MAP kinase activity" 1
0 0.521907462083837 2 33 "GO:0043407" "negative regulation of MAP kinase activity" 1
0 0.988860186787161 2 241 "GO:0043408" "regulation of MAPK cascade" 1
0 0.29010340134915 4 76 "GO:0043409" "negative regulation of MAPK cascade" 1
0 0.99937310909853 2 164 "GO:0043410" "positive regulation of MAPK cascade" 1
0 0.845876603739351 2 128 "GO:0043414;GO:0032259" "methylation" 1
0 0.182536226445077 6 59 "GO:0043433" "negative regulation of DNA-binding transcription factor activity" 1
0 0.944869857814995 4 165 "GO:0043434" "response to peptide hormone" 1
0 0.293378488874734 6 28 "GO:0043457" "regulation of cellular respiration" 1
0 0.973642422367198 2 49 "GO:0043462" "regulation of ATP-dependent activity" 1
0 0.0856838280264829 5 57 "GO:0043467" "regulation of generation of precursor metabolites and energy" 1
0 0.0214457397419755 2 26 "GO:0043470;GO:0006110;GO:0033121;GO:0030811" "regulation of carbohydrate catabolic process" 0.701923076923077
0 0.245108567571442 -1 6 "GO:0043471" "obsolete regulation of cellular carbohydrate catabolic process" 1
0 0.750501487366425 1 79 "GO:0043473" "pigmentation" 1
0 0.654895801155555 -1 29 "GO:0043486" "obsolete histone exchange" 1
0 0.409632312946092 2 97 "GO:0043487;GO:0043488;GO:0061013" "regulation of RNA stability" 1
0 0.786237713405324 3 21 "GO:0043489;GO:1902369" "negative regulation of RNA catabolic process" 1
0 1 6 6 "GO:0043491" "phosphatidylinositol 3-kinase/protein kinase B signal transduction" 1
0 0.0564249355143424 2 13 "GO:0043496" "regulation of protein homodimerization activity" 0.995973154362416
0 0.433762706002001 2 8 "GO:0043497" "regulation of protein heterodimerization activity" 1
0 0.328520279990317 2 13 "GO:0043500" "muscle adaptation" 1
0 0.992336333583589 2 46 "GO:0043506;GO:0043507" "regulation of JUN kinase activity" 1
0 1 3 7 "GO:0043508" "negative regulation of JUN kinase activity" 1
0 0.21019614892598 2 20 "GO:0043516;GO:0043518" "regulation of DNA damage response, signal transduction by p53 class mediator" 1
0 1 2 6 "GO:0043519" "regulation of myosin II filament organization" 1
0 0.35252898855086 6 108 "GO:0043523" "regulation of neuron apoptotic process" 1
0 0.452440755747786 4 65 "GO:0043524" "negative regulation of neuron apoptotic process" 1
0 0.731817386713709 2 42 "GO:0043525" "positive regulation of neuron apoptotic process" 1
0 1 4 8 "GO:0043534" "blood vessel endothelial cell migration" 1
0 0.838456091745701 6 46 "GO:0043535;GO:0043536" "regulation of blood vessel endothelial cell migration" 1
0 0.828248732617662 4 14 "GO:0043537;GO:0090051;GO:1903671" "negative regulation of sprouting angiogenesis" 1
0 0.924797750265552 3 22 "GO:0043542" "endothelial cell migration" 1
0 0.929397769120608 3 31 "GO:0043550;GO:0043551" "regulation of lipid kinase activity" 1
0 0.793968407540671 2 9 "GO:0043555" "regulation of translation in response to stress" 1
0 0.876672135865024 2 6 "GO:0043558" "regulation of translational initiation in response to stress" 1
0 0.567562691175983 2 6 "GO:0043567" "regulation of insulin-like growth factor receptor signaling pathway" 1
0 0.733533740975951 3 8 "GO:0043576" "regulation of respiratory gaseous exchange" 1
0 0.941984539423767 3 104 "GO:0043583;GO:0048839" "ear development" 1
0 0.913018994803785 5 7 "GO:0043584" "nose development" 1
0 0.522012407999431 3 9 "GO:0043586;GO:0043587" "tongue development" 1
0 0.925848874765295 4 75 "GO:0043588" "skin development" 1
0 0.998692337867872 2 19 "GO:0043589;GO:0090270" "skin morphogenesis" 1
0 7.21515349338499e-14 2 360 "GO:0043603;GO:0006518" "amide metabolic process" 0
0 3.14172636203981e-14 3 268 "GO:0043604;GO:0006412;GO:0043043" "amide biosynthetic process" 0
0 1 3 6 "GO:0043616" "keratinocyte proliferation" 1
0 0.998316174139389 -1 37 "GO:0043618;GO:0043620" "obsolete regulation of DNA-templated transcription in response to stress" 1
0 0.969502684997968 -1 10 "GO:0043619" "obsolete regulation of transcription from RNA polymerase II promoter in response to oxidative stress" 1
0 1 2 5 "GO:0043622" "cortical microtubule organization" 1
0 0.348031540572325 2 26 "GO:0043627" "response to estrogen" 1
0 0.370094176355486 2 20 "GO:0043628" "regulatory ncRNA 3'-end processing" 1
0 0.460077983307802 5 5 "GO:0043633;GO:0043634;GO:0071029;GO:0071046" "polyadenylation-dependent RNA catabolic process" 1
0 0.627541780300373 2 14 "GO:0043647" "inositol phosphate metabolic process" 1
0 0.170155943013707 2 40 "GO:0043648" "dicarboxylic acid metabolic process" 1
0 0.686663675028934 2 15 "GO:0043652" "engulfment of apoptotic cell" 1
0 1 2 6 "GO:0043653" "mitochondrial fragmentation involved in apoptotic process" 1
0 0.33999196353478 2 7 "GO:0043696;GO:0043697" "dedifferentiation" 1
