"","Dispersion","AIC","logLik","meanExp","(Intercept)","TreatmentVariable","OriginFlat","TreatmentVariable:OriginFlat","se_(Intercept)","se_TreatmentVariable","se_OriginFlat","se_TreatmentVariable:OriginFlat","Chisq_Treatment","Chisq_Origin","Chisq_Treatment:Origin","Df_Treatment","Df_Origin","Df_Treatment:Origin","P_Treatment","P_Origin","P_Treatment:Origin","Treatment","Origin","Treatment:Origin"
"Pocillopora_acuta_HIv2___RNAseq.g4875.t1",0.531577953591089,291.251501668957,-139.625750834479,2.7356966846024,2.18088815812425,-0.111917916311707,-0.192080246293437,0.0190929796090608,0.231754010252366,0.329445522090909,0.33834444221884,0.480914282931908,0.184029421442505,0.576914356717358,0.00157620269691472,1,1,1,0.667933045590419,0.447524342572207,0.968331170107954,0.999999999916938,0.504827579549682,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g4399.t2",0.500403551582183,333.588418974669,-160.794209487335,3.59225348089185,3.07961375754016,-0.126441096863591,-0.974925433093636,0.250055052799292,0.213381456092981,0.302621365637398,0.31953581732226,0.451036762794846,0.00382287364024457,14.1869851795048,0.30736002745297,1,1,1,0.950698697310114,0.000165511358232677,0.579304714220325,0.999999999916938,0.00413669012997783,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g17199.t1",0.12328655882503,592.940779695676,-290.470389847838,8.59382738616035,5.90196888583365,0.0240469348905153,0.245337617965368,-0.0975507535281885,0.111904333417982,0.145376258269659,0.153765446996779,0.209651141150433,0.04708572404948,3.07682177231731,0.216504434233227,1,1,1,0.828214227552981,0.0794155730928469,0.641716369932001,0.999999999916938,0.215133403249698,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g22293.t1",2.2152680829097,300.494605791502,-144.247302895751,2.43070008097698,1.85727408146901,-0.068992876417622,0.402356062054635,0.310239661046464,0.444537575346571,0.629409400734335,0.639133314181983,0.903259042595023,0.032709463123896,1.52480712527082,0.1179695705549,1,1,1,0.856479368372205,0.216893478814973,0.731247173152411,0.999999999916938,0.36489738726479,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g2709.t1",0.133416109520801,420.072810501653,-204.036405250826,5.98914350015614,4.46303041882696,-0.13339417135501,-0.65636792905661,0.416520427270891,0.109903000772977,0.155866682558776,0.161949579956786,0.228241739462617,0.285626109728124,15.3198325763181,3.3302932220752,1,1,1,0.593037153243426,9.07586585379552e-05,0.0680147478038073,0.999999999916938,0.00275089619843761,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g8288.t1",6.13053887521721,253.076156212229,-120.538078106115,1.64028854846477,2.14617483559734,-0.178188790910952,-0.518718316194661,-0.41317581379817,0.721543224508524,1.02134721749514,1.04680805992704,1.48590742987409,0.253362867411567,0.949113043812244,0.0773190080627358,1,1,1,0.614717070003292,0.329945167164644,0.780964030803604,0.999999999916938,0.443480824736127,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g10093.t2",0.08759844572911,385.163117362091,-186.581558681046,5.73930623441371,3.88156379794344,-0.141912018456086,0.263012889764988,0.21951326447964,0.094963568356465,0.135270578375082,0.135729524144824,0.192352200523622,0.120265250179708,14.9860022971534,1.30234851362562,1,1,1,0.728746982241098,0.000108311627693361,0.253784685813058,0.999999999916938,0.00302228354059577,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g25424.t1",0.730189970366776,389.024542622412,-188.512271311206,4.03124951766204,3.24519313318559,-0.00284495213224681,-0.178197839610046,-0.234284841156517,0.253171172761237,0.358050757604619,0.367027431962388,0.520153832339936,0.192178322191735,1.28526374976521,0.20287324404729,1,1,1,0.661109769261729,0.256922619346558,0.65241157380883,0.999999999916938,0.39634044011988,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g4111.t1",0.798537114006137,359.627877868521,-173.813938934261,3.61280225135492,2.38742397293622,0.303819109849607,0.567723020502689,-0.163799932746343,0.272397714151097,0.382616529960697,0.389266833185175,0.548118108494317,0.668497040068697,3.13344905843839,0.089305691486422,1,1,1,0.413576098466223,0.0767013076485968,0.765061687549337,0.999999999916938,0.210901804802253,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g13129.t1",0.162188469475807,482.583298295247,-235.291649147624,6.68551374515794,4.94335657766995,-0.238175305983539,-0.392355506990474,0.181098524552034,0.130663940601697,0.169172870613324,0.185848567458032,0.245478837282545,1.54054421049067,4.64401477535433,0.54425409945997,1,1,1,0.214536818700096,0.0311620198601834,0.460675017382929,0.999999999916938,0.123055413929557,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g104.t2a",5.24458929270507,375.840818616221,-181.920409308111,3.19839696935469,3.17108512871374,0.102909845659012,0.195034393125891,0.562996704468633,0.663696200626435,0.938415080916344,0.959341499156617,1.3560067682836,0.30238931728561,0.494502195811897,0.172380442374958,1,1,1,0.582388396267606,0.481925822253308,0.678004840710882,0.999999999916938,0.51975818618299,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g11376.t2a",0.0719854551037955,553.633952235428,-270.816976117714,7.99762069355631,5.6824378287321,-0.17506068077757,-0.199645267223044,0.315733551342116,0.0938251851744722,0.113644800254071,0.135514840919135,0.164122104028845,0.0835274041269981,0.148962232568975,3.70089971675201,1,1,1,0.772572898904505,0.699529065073397,0.0543831356901196,0.999999999916938,0.601006602844903,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g21334.t1",0.157621310640337,365.547724355255,-176.773862177628,4.63565834706817,3.16996515287794,-0.13209886942723,0.19446942319131,0.288798944647838,0.137759877146316,0.184478263629315,0.195742941035565,0.261524037055763,0.00706659148957109,5.37677711913044,1.21946118203203,1,1,1,0.933006325554787,0.0204065420148952,0.269466421175418,0.999999999916938,0.0957051087465835,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g25426.t1",0.257491364620904,424.871068266046,-206.435534133023,5.39519035012874,4.18839131797965,-0.208514978962316,-0.736961810831162,0.486059383138564,0.15073754397351,0.213861284749194,0.221386190365541,0.312439209416294,0.0151905045707603,9.95619647215208,2.42017963598075,1,1,1,0.90190931916938,0.00160308907397356,0.119781194060785,0.999999999916938,0.0195899228879807,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g24507.t1",0.115288945130532,369.635276143109,-178.817638071554,4.97367013739953,3.3762356356367,0.142744781681834,0.144762945838072,-0.0701740888469968,0.111603781459324,0.156626754581156,0.16007622235411,0.225126057663769,0.934827895295244,0.942693527288761,0.0971632498568635,1,1,1,0.333611533848397,0.331586096718555,0.755260774141812,0.999999999916938,0.444411094949961,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g12555.t1",0.0938248934049703,369.245293022711,-178.622646511355,5.03223676847407,3.39729919822492,0.187384437488961,0.0185399397162696,0.000953832587803808,0.116256047135302,0.144507236819861,0.167792573909976,0.20853836847499,3.24968078135009,0.0216456750397403,2.09205148976011e-05,1,1,1,0.0714373692129623,0.883033600435527,0.996350572571436,0.999999999916938,0.646789568184193,0.999999999931386
"Pocillopora_acuta_HIv2___RNAseq.g23176.t1",1.98568109335372,313.146490650465,-150.573245325233,2.60818275735463,2.33839454569075,-0.347385845347922,0.101974249666346,0.129180575674373,0.416550085052812,0.591918428508436,0.601623870668153,0.853916224228742,0.447237621169834,0.151348957384895,0.0228856842041108,1,1,1,0.503649691493401,0.697249565161307,0.879754725972953,0.999999999916938,0.599981775894345,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g11609.t1",0.0769665394781366,542.535943271371,-265.267971635686,7.98242490881662,5.79544391339767,-0.32625444761664,-0.436530496732419,0.562144390169113,0.0938558175458481,0.116580132004204,0.135826343495388,0.168944897870576,0.479692704604277,2.147963191104,11.071477985478,1,1,1,0.48856154177963,0.142759166921289,0.000876657767611377,0.999999999916938,0.295689316849178,0.219432309554059
"Pocillopora_acuta_HIv2___RNAseq.g30071.t1",0.0766803189862327,436.525000908975,-212.262500454487,5.94724841554451,4.10143740400098,0.0831540360688991,0.0645228497327732,0.104091906335734,0.0881425111455897,0.124210321336368,0.127084542519181,0.17874609449387,2.23114802498236,1.71812175113229,0.339125776809764,1,1,1,0.135253318982468,0.189934996449551,0.560334275258084,0.999999999916938,0.341792616620844,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g18431.t1",0.0394836515785824,370.511905435938,-179.255952717969,5.53779173945083,3.68333698235967,0.220901021795392,0.176825498136674,-0.146991222285224,0.0796905385451722,0.101697061656478,0.112857310192858,0.14575985405346,4.2021091656857,1.43949063675951,1.01696721628431,1,1,1,0.0403737341782174,0.230221784263912,0.31323947569658,0.999999999916938,0.375363119275369,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g9115.t1",0.193606551697149,373.147002693688,-180.573501346844,4.52271646181584,3.21553692360269,-0.0723729204670161,0.123140101078136,0.0265822854963197,0.139564994965907,0.198009543258751,0.200760622125483,0.284625693126066,0.175027013238962,0.918185089461535,0.00872240872821721,1,1,1,0.675682246788026,0.337951960160075,0.925590686742264,0.999999999916938,0.448245344121718,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g17949.t2",0.105222347244431,486.339060499954,-237.169530249977,6.98190278916802,5.20537937088866,-0.364478518080979,-0.524933064129391,0.476059109269131,0.0960505314643292,0.136574014693718,0.140122932212555,0.198446240110164,1.96786267452258,8.4003375377349,5.75487651980048,1,1,1,0.160674909866751,0.00375151345042598,0.0164429512625846,0.999999999916938,0.0334572974196954,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g3514.t1",3.1770751102802,309.290961171525,-148.645480585762,2.38044402147706,2.14739228267695,0.731337996345809,-0.120441030960053,-0.516612765776497,0.523913692179587,0.737511115784735,0.758476292130041,1.06920938098971,0.826809758695852,0.506355761605356,0.233455842026656,1,1,1,0.363196645664568,0.476720688735633,0.628973129412876,0.999999999916938,0.517975140692965,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g14553.t1",0.0524885258213071,331.549538930887,-159.774769465444,4.59242534412611,3.19204983659525,-0.121427155205854,0.0147616472332062,0.17257912154095,0.100598131762267,0.126643763598705,0.144112213997714,0.180862730541124,0.166866489792243,0.793150020949779,0.910496627660428,1,1,1,0.68291180571527,0.37314932475214,0.339982683126287,0.999999999916938,0.468918455642758,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g29318.t1",1.0026396650551,375.853650926023,-181.926825463011,3.67088509454843,3.24924336148458,-0.235957720349763,-0.558770991646353,0.26707977672149,0.294595605029888,0.417652340872918,0.429072946136702,0.607353594976847,0.130789108276669,1.96301444778997,0.193374318465526,1,1,1,0.717615263484137,0.161191295305999,0.660122915503994,0.999999999916938,0.314215212490484,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g30073.t1",0.77105641593699,339.562682501499,-163.781341250749,3.25152967068579,2.64499206513508,0.0241151620185248,-0.277513400405022,0.0507532106326967,0.26490005384356,0.374436876151589,0.385730226518747,0.544811670438541,0.03125927882746,0.856287610641227,0.00867829157366376,1,1,1,0.859663181351063,0.354779666942166,0.925778557976205,0.999999999916938,0.457452869338721,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g23757.t1",4.40631149808158,271.344704434776,-129.672352217388,1.9294493759903,2.52238976830899,-0.319394844090402,-1.55298922419952,0.920029757448785,0.611460220032828,0.866192331086091,0.899413464807147,1.2668250692841,0.0306930745670573,2.95734793943912,0.527436827706799,1,1,1,0.860926891666593,0.085488053364688,0.467686468154716,0.999999999916938,0.223987332333419,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g24751.t1",3.12403726298625,298.488063076572,-143.244031538286,2.2978554069697,2.24689618713345,0.199067488705947,-0.25188644406851,-0.202163729430479,0.518792198429028,0.732598697212589,0.752005801893227,1.06276823542479,0.0376671467214617,0.441566788602473,0.0361850644346597,1,1,1,0.846113039191775,0.506367201085118,0.84913382297921,0.999999999916938,0.530235785558852,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g4397.t1",0.0201695715593955,383.092819810558,-185.546409905279,5.80825158193833,4.12599396495099,-0.177221135174167,-0.0944958656910082,0.166265744792882,0.0602321367110866,0.0794590747509965,0.087733798582753,0.115028486787761,2.90246184431915,0.0379159167784859,2.08927087897093,1,1,1,0.0884443810375858,0.845612076711572,0.148336851137076,0.999999999916938,0.636866433810053,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g16921.t1",0.0616816922162714,347.604729631328,-167.802364815664,5.0695324119669,3.45265893330467,-0.0605195188634011,0.0672468655513731,0.253629406141812,0.0937324680937109,0.12537875434252,0.134044825172365,0.178429822178155,0.526819093681367,3.86763889184293,2.02052544649603,1,1,1,0.467947257117567,0.0492257257837282,0.155185433387895,0.999999999916938,0.161954079663808,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g13599.t1",0.0309233280732952,408.256259281899,-198.128129640949,6.3244588249448,4.41040951180474,0.0229228648206646,-0.139002165131444,0.151840909954763,0.0652702673111028,0.0847010085045569,0.0946904642092987,0.123114792402556,2.38551049796034,0.756579209109664,1.52109774061409,1,1,1,0.122464880906035,0.384401175063406,0.217453447928568,0.999999999916938,0.473642415778807,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g28692.t1",7.50705772298815,353.714568272439,-170.857284136219,2.8050919222677,3.55505041869435,-0.244279311888846,-0.481200285064242,0.74507044274511,0.792418242379033,1.12092554426098,1.14652540313787,1.62110657963338,0.019105556549064,0.0179272229788679,0.211237750143815,1,1,1,0.890064295920351,0.893487517757053,0.645798993168608,0.999999999916938,0.649295930015527,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g7758.t1",0.282547841410691,353.51933181366,-170.75966590683,4.05282077111539,2.73260297009391,-0.0426686497342434,0.371346664458787,0.120130026205023,0.176810914649892,0.241801930979539,0.249227604112123,0.346853812394946,0.00782560562991833,5.95993751578807,0.119952747238905,1,1,1,0.929509125295088,0.0146345597881109,0.729085744611594,0.999999999916938,0.0783787024974483,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g19347.t1",0.0147980236470545,440.438816797574,-214.219408398787,6.78902359152332,4.7247198708647,-0.0155662378271438,-0.0494772562381987,0.0788538837302481,0.0550523701472614,0.0629984468009944,0.0798339194437567,0.0911830016068729,0.23453919889892,0.0227804186009409,0.747856732145558,1,1,1,0.628178317429502,0.880029488012033,0.387155651566216,0.999999999916938,0.646586323587868,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g22542.t3a",0.0233691598398527,373.87729815637,-180.938649078185,5.98594542849657,4.2893172365696,-0.0576291128225183,-0.320742061622331,0.189440814553355,0.0555903312294006,0.0790466202193563,0.0832644198649683,0.117138984397706,0.240972715213567,14.7627252921724,2.61543659545776,1,1,1,0.623504449684087,0.000121921896008051,0.105828394529296,0.999999999916938,0.00322952071188719,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g12078.t1",0.0284343725592922,367.158404514254,-177.579202257127,5.88115230191365,4.05756531071883,0.0284110018352566,0.02611654632798,-0.0253528960389202,0.0617288965695997,0.087066348500494,0.0890325758487994,0.125732064576509,0.0669580937778992,0.0454609729962668,0.0406595958321864,1,1,1,0.795818400279613,0.831158652990782,0.840196415109808,0.999999999916938,0.634803072709509,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g8666.t1",0.0417450771831494,389.768825865523,-188.884412932762,5.77718846176767,3.92197333628195,0.118149671940739,0.0803888363170099,0.00662254225760069,0.0716164979102232,0.100369124075558,0.102883711564148,0.144192197313103,2.83617501279896,1.3502022861299,0.00210943407089928,1,1,1,0.0921633653728359,0.24524275599052,0.963367178044944,0.999999999916938,0.386670794368808,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g30012.t3",0.673559762554142,465.455114820129,-226.727557410064,5.17708713680533,4.01746261317006,-0.420778808411639,-0.182058656195807,0.45175209543484,0.277299545686341,0.345923240439118,0.401158083034692,0.499625720854602,0.669231007078996,0.0154350379995609,0.817543322481506,1,1,1,0.413319841467051,0.901126971530777,0.365899421056156,0.999999999916938,0.650339965687466,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g15255.t2",0.0614747309246393,360.718846537475,-174.359423268738,5.0829019779953,3.46683821810033,0.0775386056250271,0.0650189298872814,-0.015896231635301,0.101701605694248,0.21369921661275,0.234690377635569,0.391307609147882,0.641171379887237,0.315316685205286,0.00165025774273159,1,1,1,0.423286941622745,0.574435833275873,0.967596157356891,0.999999999916938,0.555449002281813,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g28900.t1",0.448103365388453,363.205745532589,-175.602872766294,3.90566462889693,2.68201992856045,0.194952269694755,0.345034816122723,-0.168863833610592,0.207470536404616,0.29168157482715,0.296961251762671,0.41862718394887,0.291559772480761,1.54374768172828,0.162711570398011,1,1,1,0.589222720932739,0.214060831159933,0.68667221131737,0.999999999916938,0.36268416250678,0.999427929836143
