"","Dispersion","AIC","logLik","meanExp","(Intercept)","TreatmentVariable","OriginSlope","TreatmentVariable:OriginSlope","se_(Intercept)","se_TreatmentVariable","se_OriginSlope","se_TreatmentVariable:OriginSlope","Chisq_Treatment","Chisq_Origin","Chisq_Treatment:Origin","Df_Treatment","Df_Origin","Df_Treatment:Origin","P_Treatment","P_Origin","P_Treatment:Origin"
"Pocillopora_acuta_HIv2___TS.g14858.t1",0.0627571137368595,374.431396690102,-181.215698345051,5.0780069812758,3.59547185083131,-0.0813144850120704,-0.0110364713022862,-0.0734765821683545,0.092770536073153,0.123545847384257,0.130035257460428,0.175380873445355,1.80188632544944,0.233783949755286,0.175522758523607,1,1,1,0.179484614519215,0.628732171202612,0.675249485429121
"Pocillopora_acuta_HIv2___RNAseq.16174_t",0.229528812693329,474.732747511028,-231.366373755514,5.78563068399134,4.08053436109366,0.0640873544296317,0.134059329280014,-0.119797961443639,0.143302211164272,0.202443964736564,0.202223803777098,0.285957871139373,0.000800539602121799,0.268938510249477,0.175507122279671,1,1,1,0.977427818687997,0.604044718901701,0.675263124125851
"Pocillopora_acuta_HIv2___RNAseq.g30595.t1",4.3268467282222,256.676890895614,-122.338445447807,1.62524841314786,1.80040256538503,-0.788801396777034,-0.0261566681458041,0.516315470553204,0.611829232751829,0.874757281220259,0.865466961911072,1.23248490838572,0.736125156698513,0.137438508840606,0.175495932877291,1,1,1,0.390904962933735,0.710840877724655,0.675272884508285
"Pocillopora_acuta_HIv2___RNAseq.g12806.t1",1.07700903543435,502.082593288403,-245.041296644201,5.20852499468818,4.00011011247893,-0.165148087978887,0.482892406224291,-0.252931517604195,0.302117032580175,0.427577892767678,0.426573333190948,0.603896312048278,0.934818149977537,1.39545023008376,0.175420823250099,1,1,1,0.333614053538488,0.237486838251708,0.675338411211323
"Pocillopora_acuta_HIv2___TS.g11437.t1",3.69744326418251,490.213922478543,-239.106961239272,4.32107073306316,4.47767425502138,-0.136909432043258,-0.7287358440131,-0.490682803100445,0.806012243331363,0.811370669918201,0.924097408651761,1.17184443194369,0.417889966942325,1.78130427429365,0.175332228811387,1,1,1,0.517991791853399,0.181989250600032,0.675415723453818
"Pocillopora_acuta_HIv2___RNAseq.g6076.t1",0.490305681220972,412.375472578613,-200.187736289306,4.38647461978531,3.04154180997478,0.0546954879400203,0.472488102183903,-0.175896268107067,0.211752215937407,0.299109117832206,0.296949786584498,0.4200792973407,0.0269563256806724,3.35276919799353,0.175327763549796,1,1,1,0.86958644059273,0.0670920577324339,0.675419620687396
"Pocillopora_acuta_HIv2___TS.g412.t1",0.143987970200851,464.22014982038,-226.11007491019,6.03095678857783,4.27782285714388,-0.0459834131384432,0.0627305293234287,-0.0961156773505906,0.114695487272281,0.162371602895372,0.161986961584038,0.229564365517517,0.671634961453723,0.0167914141154412,0.175299029559517,1,1,1,0.412482165209885,0.896897391172504,0.675444700808799
"Pocillopora_acuta_HIv2___RNAseq.g17517.t1",0.316188889348491,374.118791142661,-181.059395571331,4.17233569403051,3.25849709882269,-0.279042422787045,-0.287548587844959,0.146197241159721,0.171909582143375,0.245228393766275,0.245302289176116,0.34926260145897,1.40491722869163,1.52213159502381,0.175216171036604,1,1,1,0.235901998203558,0.217297204162759,0.675517036414352
"Pocillopora_acuta_HIv2___RNAseq.g5330.t1",0.102992250604467,329.148460500298,-158.574230250149,4.01278244706556,2.86695148368806,-0.14237198063464,-0.0137192727413492,0.0975379446244194,0.115421095907712,0.165436394018549,0.163430497741672,0.233161973156983,0.640068830701301,0.0860929732512779,0.17499746414371,1,1,1,0.423685873674857,0.769204165635249,0.675708064432702
"Pocillopora_acuta_HIv2___RNAseq.g25838.t1",0.0271559230017636,366.497728886813,-177.248864443407,5.35313929411896,3.7131745365875,0.0107201168598907,-0.0561615901278956,0.0549056598011692,0.0765384217924694,0.0924529395348108,0.108454217697341,0.131287441912573,0.334242408530709,0.109793938042959,0.174899213684145,1,1,1,0.563171618173637,0.740378856431476,0.675793926274532
"Pocillopora_acuta_HIv2___RNAseq.g7236.t1",0.110573574745769,323.222852552692,-155.611426276346,4.02417722243225,2.87638551592143,-0.13487367470519,-0.0480861866676414,0.0997823548939181,0.11793773275084,0.168809143759006,0.167481021315596,0.238649628724435,0.506809665782354,7.84910727027646e-05,0.174817929518371,1,1,1,0.476523198313105,0.992931219236091,0.675864982560302
"Pocillopora_acuta_HIv2___TS.g28708.t1",0.0421694252287647,381.930264155889,-184.965132077945,5.42330580445688,3.65927898604409,0.0563235382130553,0.19793578291566,-0.0616192257753204,0.0752332934036684,0.105842217621908,0.104569322174036,0.14751719952199,0.111354987331194,5.12482309474066,0.174480604127692,1,1,1,0.738606744137461,0.0235859747394178,0.67616007029948
"Pocillopora_acuta_HIv2___RNAseq.g9642.t1",0.276338067456797,339.761779161971,-163.880889580986,3.66079678296746,2.66331435427506,-0.19857493771255,0.0728102385275549,0.142329669461744,0.169817254185465,0.242800264219263,0.239306964165112,0.340770176820484,0.549768041253989,0.704528918640977,0.174448693939911,1,1,1,0.458412487832844,0.401266083575687,0.67618800224514
"Pocillopora_acuta_HIv2___TS.g17553.t2",0.271643303363802,369.64635849335,-178.823179246675,4.05284635217421,2.69265451562474,0.282556122208458,0.286800160409009,-0.137445652845246,0.168162564155249,0.234879924011932,0.234841647209329,0.329151007223831,1.66881086410684,1.73645782531382,0.174369948833258,1,1,1,0.196417885127373,0.187588270260168,0.676256943041438
"Pocillopora_acuta_HIv2___RNAseq.g17902.t1",0.117499168382129,393.309918182905,-190.654959091452,4.95417841091829,3.55296427046083,-0.154200393224554,4.17719047690139e-09,0.0926803866637979,0.110355050059154,0.157335263733942,0.156065711785827,0.221951267623373,0.940610870670115,0.170519898809684,0.174365441800123,1,1,1,0.332120790859161,0.679650169942918,0.67626088947085
"Pocillopora_acuta_HIv2___RNAseq.g26369.t1",0.876914995190112,399.138282506079,-193.56914125304,3.85935839891525,2.97627333720381,0.0121405555424984,0.184708509245489,-0.231978318718112,0.278073317923375,0.39318948390719,0.392343473142996,0.555592910015225,0.14026871507002,0.0617415969595354,0.17433372225177,1,1,1,0.708014019188472,0.803764153257142,0.676288665302755
"Pocillopora_acuta_HIv2___RNAseq.g25220.t1",0.739582596125331,520.838571965683,-254.419285982841,5.77074167583759,4.30847987482309,-0.000346254177864905,-0.464609839056019,0.211760885071486,0.31445985975298,0.358131258552085,0.435642866520074,0.507465798441835,0.171700347635331,1.02332165171809,0.174131736865042,1,1,1,0.678605055106515,0.311732397721109,0.676465607334524
"Pocillopora_acuta_HIv2___RNAseq.g16656.t1",0.411591898861959,322.365339778299,-155.182669889149,3.20974780687285,2.36809970010515,0.082366459711879,-0.224363804388433,0.171792917369773,0.205193210949015,0.289121837186039,0.293550112938578,0.411745070661598,0.658708315368384,0.443243571562121,0.174081929871865,1,1,1,0.417016327192339,0.505561061928168,0.676509257476901
"Pocillopora_acuta_HIv2___RNAseq.g5481.t1",1.4556371736858,325.098228874267,-156.549114437133,2.69403800202479,2.28046729321849,-0.156460767672095,0.142674762471483,-0.301610557102314,0.36030843664959,0.510966543774665,0.508440025962545,0.723018748589065,0.72162349839215,0.000320931833677382,0.174017914423588,1,1,1,0.395611888083124,0.985707005357719,0.676565370476077
"Pocillopora_acuta_HIv2___RNAseq.g18966.t1",0.277921663261391,355.36799606881,-171.683998034405,3.79216631209428,2.68628732043084,0.0552245207898313,0.15668219857074,-0.140692517357266,0.16981724484485,0.239521929352382,0.238437386199129,0.337391347557324,0.00864353609380883,0.262405101361371,0.173889804423364,1,1,1,0.925926902330373,0.608472611991344,0.676677702212202
"Pocillopora_acuta_HIv2___RNAseq.g4066.t1",1.59800831290968,451.736479433293,-219.868239716646,4.28108264716851,3.59788287401615,0.0361333294381555,0.147937956497924,-0.306822380075707,0.368032778126326,0.520398661871712,0.52017498173784,0.735998688175,0.101529988040436,0.000209188126948371,0.173788081324063,1,1,1,0.750001256961682,0.988460328768886,0.676766931509302
"Pocillopora_acuta_HIv2___RNAseq.g2202.t1",0.0917654858942268,384.027064051324,-186.013532025662,5.14598697048816,3.80169659187826,-0.0920735099749019,-0.291110194539241,-0.0832805063406508,0.100468982237304,0.138783646496905,0.142211940530567,0.199985497390609,1.7454363051518,10.4410205985955,0.173416217373659,1,1,1,0.186451482504483,0.00123247149937846,0.677093383587641
"Pocillopora_acuta_HIv2___RNAseq.g12435.t1",1.03753219887342,416.357142680203,-202.178571340101,4.02069090168711,3.0494704933408,-0.0229665468725499,0.429523485633145,-0.24973038942357,0.300680859671453,0.425334414155631,0.423602686076183,0.599812445972207,0.245318700399184,1.03405171823367,0.173345208929244,1,1,1,0.620390785949615,0.309208931733669,0.677155767201699
"Pocillopora_acuta_HIv2___RNAseq.g8494.t1",1.02066684768563,312.428687919875,-150.214343959938,2.62576047226437,2.02869634320905,-0.0650865048069301,0.0136056719092288,0.257492160283058,0.309861685011018,0.439050725992091,0.438041687041102,0.618551427822205,0.0436905324619524,0.213012776916792,0.173291154170306,1,1,1,0.834430437021342,0.644416199254149,0.677203266410479
"Pocillopora_acuta_HIv2___RNAseq.g6722.t1",1.38673966910926,370.368656956735,-179.184328478368,3.26929857593736,2.8233610476132,-0.459171420916365,0.0733562752732587,0.289762115736869,0.347148244180405,0.493871561146654,0.490585361383643,0.696478210787528,0.810324810374094,0.388756983302147,0.173088470307517,1,1,1,0.36802423783779,0.532953508695946,0.677381447002968
"Pocillopora_acuta_HIv2___TS.g8368.t1",0.307382306272974,499.379546168408,-243.689773084204,6.04228413821557,4.3904545617088,0.019435466440112,-0.172173098255592,0.135941455110047,0.163241969718282,0.230815611706146,0.231278573034466,0.326776304891463,0.285216011880468,0.405759859694574,0.173062396523395,1,1,1,0.5933026603721,0.524129516892597,0.677404377505092
"Pocillopora_acuta_HIv2___RNAseq.g24939.t1",3.71238383065588,321.325275782887,-154.662637891444,2.39973081908613,2.61190634054931,-0.345380297370966,-0.444043825504613,0.468578389468406,0.561678592993159,0.795922505094978,0.796485221126887,1.12703283914753,0.0392797940957342,0.138898634960666,0.17285875055426,1,1,1,0.84289538874418,0.709378382211881,0.677583543025593
"Pocillopora_acuta_HIv2___RNAseq.g20440.t1",0.10505529198522,387.024850240484,-187.512425120242,5.26810803585981,3.80109144472087,-0.0321692829333988,-0.269840934810514,0.0867498512375309,0.103037915431695,0.145926343983959,0.147683662739418,0.208691749117187,0.00964717067791793,4.70754390929349,0.172793308154198,1,1,1,0.921757592338785,0.0300305265608341,0.677641144820288
"Pocillopora_acuta_HIv2___RNAseq.g6261.t1",0.0496391658496035,434.018391277261,-211.009195638631,6.16717074547,4.34005253521503,0.151422347978792,-0.232912481200416,-0.060733416267025,0.0834368561072343,0.101726504270795,0.119072814723462,0.146122866797724,2.79326023872906,7.9448992247015,0.172750396859861,1,1,1,0.0946614590489114,0.00482231033884252,0.677678921888917
"Pocillopora_acuta_HIv2___RNAseq.g17194.t1",0.146985232089113,390.191720770352,-189.095860385176,4.93878083933555,3.31418600467252,0.0302205426431843,0.25769135876811,0.101259567210781,0.123608586412493,0.174550767018741,0.172828773477063,0.243640836344853,0.455558163121222,6.41939651606203,0.172731669430363,1,1,1,0.499707221264449,0.0112880514081156,0.677695410354484
"Pocillopora_acuta_HIv2___RNAseq.g22551.t1",2.48036875832778,292.617183030697,-140.308591515349,2.15316643397177,2.16188528825661,-0.00722032696481716,-0.401874467769944,-0.390212649187433,0.465068861576682,0.657760022838066,0.661302905488177,0.938994942505519,0.179164703248814,1.60843499818103,0.172693575201968,1,1,1,0.67209206616594,0.204711932711623,0.677728953450038
"Pocillopora_acuta_HIv2___RNAseq.g17399.t1",0.463842002257531,406.03170566125,-197.015852830625,4.26844913058662,3.1854052148066,-0.135934721465521,0.050819248995627,0.170545821462209,0.205183196842575,0.291036331934394,0.289878332570683,0.410425719787799,0.0597913935291562,0.438525621452128,0.172668465500316,1,1,1,0.806825955763402,0.507834934823933,0.677751065657912
"Pocillopora_acuta_HIv2___RNAseq.g27126.t1",0.031450349971068,610.110209781756,-299.055104890878,9.44002758194613,6.62870253322842,-0.00985229644301654,-0.154297565843979,0.043471031780311,0.0522590031007727,0.0739127801899054,0.0740297614170711,0.104678872842368,0.0510084772129101,6.41415667727687,0.172457394822084,1,1,1,0.821317648635134,0.0113214082072326,0.677937014156837
"Pocillopora_acuta_HIv2___RNAseq.g21730.t1",0.0544634786095788,541.021303962063,-264.510651981032,7.66749625610357,5.3072917673446,0.0402676423641356,0.0543569907587226,-0.058671051859811,0.0792002882791752,0.099968937570793,0.11150830509892,0.141286009455149,0.0238200884668049,0.0841025201869905,0.172444533164546,1,1,1,0.877343568068159,0.771812913462882,0.677948349298269
"Pocillopora_acuta_HIv2___RNAseq.g6738.t1",1.01962162727906,320.737203703739,-154.368601851869,2.77537796480582,2.00933197442087,0.105919044032591,0.319976193111653,-0.255516255638022,0.310067394590198,0.43721950531,0.43499864629364,0.615332861135689,0.00562958517658133,0.390583160007122,0.172431597552413,1,1,1,0.940190395765078,0.531993027319632,0.67795975011672
"Pocillopora_acuta_HIv2___TS.g21955.t1b",2.88488769237618,278.943730950198,-133.471865475099,1.93047452965649,1.86537133190018,-0.0113546281955764,-0.396633104664099,0.419214674696535,0.503300152894508,0.711878972701279,0.716172902069186,1.00972025130548,0.152301127169814,0.135352764217391,0.172373627106484,1,1,1,0.696345946982686,0.712945414435683,0.678010848603119
"Pocillopora_acuta_HIv2___TS.g17433.t1",0.586462497969295,417.124899601457,-202.562449800729,4.36537766285447,3.00533316072371,-0.277385684465048,0.497342022123567,0.175274442681392,0.259327270209248,0.266176279687104,0.368079520484583,0.422252454478329,1.01086867953187,6.86992627897482,0.172302994119039,1,1,1,0.3146948202069,0.00876582675796145,0.678073122198325
"Pocillopora_acuta_HIv2___TS.g22912.t1",0.985231530730019,334.042748044729,-161.021374022365,2.91307760006346,2.21101789946861,0.173531131376869,0.143329128084027,-0.249543068158918,0.302051098302442,0.425458106885315,0.425734925604148,0.601389865707314,0.0261612885565338,0.00369220162596728,0.172178456515966,1,1,1,0.871507047122124,0.951547567923799,0.678182957274472
"Pocillopora_acuta_HIv2___RNAseq.2480_t",5.72227643364987,254.209788481983,-121.104894240992,1.54397891177807,1.52242671228912,-0.17869194053256,-0.0206668881459967,0.583383449628368,0.703581188839724,0.996802046646858,0.995201143726194,1.40649919812908,0.0264266149561742,0.148943100569293,0.17203991946095,1,1,1,0.870862797242283,0.699547422070072,0.678305193790692
"Pocillopora_acuta_HIv2___RNAseq.25576_t",0.712965751080671,330.365712055718,-159.182856027859,3.06934446536143,2.69124308278583,-0.150625824459111,-0.717451448135349,0.216429826723025,0.25507575742392,0.362002115780991,0.368856246007308,0.521814744567313,0.0317599143112388,5.45382706465288,0.172028946791142,1,1,1,0.85855561041773,0.0195255080073182,0.678314877859878
"Pocillopora_acuta_HIv2___RNAseq.g9464.t1",0.715008716106481,309.728212317538,-148.864106158769,2.76567042467243,2.14251414807128,0.103280216025274,-0.335250490842185,0.21966999382022,0.26337039130372,0.371171647972132,0.377654993326305,0.529634837091527,0.636056654931854,0.71289774823915,0.172023741323392,1,1,1,0.425142357268485,0.398483504931851,0.678319472138188
"Pocillopora_acuta_HIv2___RNAseq.g25768.t1",0.571263829748459,310.706721327008,-149.353360663504,2.83705728202362,1.98530255255248,-0.0334576458906318,0.397325248115111,-0.199347816335042,0.243002330681763,0.344223137348892,0.338153212301411,0.480729427552104,0.318775667777337,1.54433978763198,0.171957669053084,1,1,1,0.57234435437282,0.213972990654275,0.678377793747896
"Pocillopora_acuta_HIv2___TS.g13579.t1",0.0861845980220247,391.481309284728,-189.740654642364,5.13334890588539,3.52870016561634,0.171246904649756,-0.0458039779039539,-0.0814333051370039,0.112254344335418,0.138805358443045,0.158968987965413,0.196457449837057,1.77095149559458,0.491774717057161,0.171817390637419,1,1,1,0.183264367795103,0.483136710145303,0.67850166024044
"Pocillopora_acuta_HIv2___TS.g26095.t1",0.0377388698100147,361.085853556494,-174.542926778247,5.24067880437639,3.64414356029811,-0.12516314297637,0.0775257166594382,0.0606246218198783,0.0729627205055477,0.104582961472102,0.102394333947515,0.146267162629767,1.65883673076681,2.15089441015181,0.171792583688107,1,1,1,0.197760459340852,0.142486862699492,0.678523571057018
"Pocillopora_acuta_HIv2___RNAseq.g15916.t1",0.738388967056781,372.750025215799,-180.375012607899,3.58354898062191,2.50126517303904,0.398896470171662,0.214394888495969,-0.214394888537978,0.261465470875269,0.366716745543519,0.367981207969878,0.517343744329534,1.26709662119505,0.167711773964217,0.171739601146714,1,1,1,0.260312059219182,0.682153484940655,0.678570374262945
"Pocillopora_acuta_HIv2___RNAseq.g1018.t1",0.534035745056912,370.829584478158,-179.414792239079,3.78748516080223,2.58005900427782,0.224563209335887,0.149970103543175,0.184518539242457,0.225425927745925,0.316802164485686,0.317418065688429,0.445436386788211,2.03760821232069,1.19726260697246,0.171596582441246,1,1,1,0.153450761272183,0.273869482161678,0.678696754997943
"Pocillopora_acuta_HIv2___RNAseq.g9277.t1",0.315790259273843,513.439148573173,-250.719574286587,6.2892483332262,4.4903506555019,-0.0501624141633411,-0.0769070002759775,0.137389387302618,0.180148911797081,0.235092112706337,0.257005534807382,0.331704889724601,0.0127554302367295,0.00189809992415418,0.171554702237971,1,1,1,0.910078170680828,0.965249406540802,0.678733774779656
