"","Dispersion","AIC","logLik","meanExp","(Intercept)","TreatmentVariable","OriginSlope","TreatmentVariable:OriginSlope","se_(Intercept)","se_TreatmentVariable","se_OriginSlope","se_TreatmentVariable:OriginSlope","Chisq_Treatment","Chisq_Origin","Chisq_Treatment:Origin","Df_Treatment","Df_Origin","Df_Treatment:Origin","P_Treatment","P_Origin","P_Treatment:Origin","Treatment","Origin","Treatment:Origin","Stable_OriginFC","Variable_OriginFC","maxGroupFC","col","Gene"
"Pocillopora_acuta_HIv2___RNAseq.g16099.t1",0.158038690607267,273.165659668389,-130.582829834195,3.42539766835677,1.93283806748809,0.180126178688294,0.813363899823074,-0.400599497947669,0.1659066659435,0.229959107276933,0.21457512589421,0.302051676962905,0.121947186580491,16.379470455696,1.75896945908174,1,1,1,0.72693212957123,5.18437252745154e-05,0.184753108027463,0.999999698051713,0.00181692136552135,0.999541060901492,1.06815024294247,0.541893767795293,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g16099.t1"
"Pocillopora_acuta_HIv2___RNAseq.g11439.t1",0.11357067128293,344.709931902825,-166.354965951412,4.72187321603353,3.06593653222723,0.0774317401328902,0.529090013080363,-0.34622394225178,0.120672757101492,0.169729523711846,0.162217419290295,0.230258449191603,0.931388495128323,9.62942493736499,2.26090879669884,1,1,1,0.334502385223027,0.00191484553711315,0.132676180732707,0.999999698051713,0.0222834308826702,0.999541060901492,0.736673521072628,0.253814910051592,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g11439.t1"
"Pocillopora_acuta_HIv2___TS.g25115.t2",0.283082766494644,537.116835285937,-262.558417642969,7.22608409715389,5.48931320458111,-0.104818098560073,-0.542327800937193,-0.161580305574284,0.161586579956853,0.228608362612524,0.224259840235496,0.317501274843408,1.41312907332657,15.3979205532713,0.258991734030661,1,1,1,0.234537643052577,8.70840729255749e-05,0.610813694592671,0.999999698051713,0.00264927630510309,0.999541060901492,-0.778146855003107,-1.00881019180086,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g25115.t2"
"Pocillopora_acuta_HIv2___RNAseq.g7914.t1",0.095542713298734,536.842490541454,-262.421245270727,7.87846726017814,5.68116625624164,-0.0850499968180162,-0.230511610324588,-0.0723248186027151,0.0994546943342456,0.134950573058545,0.135338665372422,0.187186222260465,1.72985371242171,7.46688986212423,0.149288703700519,1,1,1,0.188429580906217,0.00628440246213749,0.699216027240519,0.999999698051713,0.0465136427037379,0.999541060901492,-0.331287632263079,-0.435014597715257,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g7914.t1"
"Pocillopora_acuta_HIv2___RNAseq.g13452.t1",0.109428817940164,381.764947928812,-184.882473964406,5.22269509146363,3.37205657470983,0.192110377430794,0.519482601271907,-0.342348914106794,0.11853615309579,0.160246416395107,0.160545916801155,0.218298066521112,0.00487388505668157,8.80409578528417,2.45945075401889,1,1,1,0.944342328406202,0.00300555061076938,0.116819624485071,0.999999698051713,0.0298242045772791,0.999541060901492,0.729928247850447,0.249085535642272,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g13452.t1"
"Pocillopora_acuta_HIv2___TS.g26377.t1",0.0490483360615796,352.662260876885,-170.331130438442,5.50275772169088,3.96857517493373,-0.0786118869089909,-0.324431614538964,0.203390488397386,0.078594725398286,0.111780010435526,0.111548736865317,0.157388597343188,0.0928611377563037,7.97737653354525,1.66999337586901,1,1,1,0.760570843048698,0.00473655333500271,0.196259421712369,0.999999698051713,0.0393392074638825,0.999541060901492,-0.457835926846182,-0.170910786387908,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g26377.t1"
"Pocillopora_acuta_HIv2___RNAseq.7373_t",0.0390145188023513,761.334437743613,-374.667218871806,11.9655304881263,8.215938787484,-0.0314426693857026,0.279944451946689,-0.132000524473466,0.0627108520835189,0.0845919807094168,0.0866506888638946,0.117148064660367,2.92965678106381,11.2145735867989,1.26964140516133,1,1,1,0.0869659790806738,0.000811574557001152,0.25983396282057,0.999999698051713,0.0122707211003768,0.999541060901492,0.403779273080792,0.213382642140051,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.7373_t"
"Pocillopora_acuta_HIv2___RNAseq.g7172.t1",2.76584791325575,295.61534535715,-141.807672678575,2.42356077532884,2.79575578152133,0.027380218268256,-2.32315135226093,1.07123205209686,0.506944980761767,0.716822700043498,0.734456776882184,1.02179674130275,1.17860131974893,12.0117502212524,1.09910223411715,1,1,1,0.277640923074053,0.000528661882280694,0.294463210819784,0.999999698051713,0.00915790192083127,0.999541060901492,-2.73811927250641,-1.61703920720889,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g7172.t1"
"Pocillopora_acuta_HIv2___RNAseq.g14714.t2",0.109944457717076,381.162227367866,-184.581113683933,5.41049144177779,3.5355286093231,0.0448325326824553,0.580793957077859,-0.349469001687091,0.113990188839496,0.158789205588355,0.154631137619162,0.216238533859272,1.77675158719645,13.3286637221393,2.61186750668324,1,1,1,0.182548719263867,0.000261379717656813,0.10606678908126,0.999999698051713,0.00554104766209056,0.999541060901492,0.819797139824501,0.325631375583419,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g14714.t2"
"Pocillopora_acuta_HIv2___RNAseq.g11610.t1",0.0787139751341755,312.8247894856,-150.4123947428,4.09097383935661,3.04018403657846,-0.0490075659764304,-0.282682513040918,-0.0343453081345865,0.107255038050114,0.15239970521346,0.152809221713841,0.217667903163242,0.366158243202786,7.58003439988921,0.0248969442526267,1,1,1,0.545105838256248,0.0059018313961841,0.874624126221558,0.999999698051713,0.04529452833171,0.999541060901492,-0.386471606563926,-0.431862140580364,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g11610.t1"
"Pocillopora_acuta_HIv2___RNAseq.g25843.t1",0.0416612657943266,500.072818507954,-244.036409253977,8.00870060518861,5.6885150464587,-0.0183206994180383,-0.279849651437266,0.119718189441637,0.0639928919346314,0.0905311807896917,0.0891066915862708,0.12589584912684,0.479989297177882,12.2010597584146,0.904268614663324,1,1,1,0.488427164600835,0.000477623754597809,0.341639711390951,0.999999698051713,0.00841782734679514,0.999541060901492,-0.40216701760481,-0.23016040932333,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g25843.t1"
"Pocillopora_acuta_HIv2___RNAseq.g31136.t1",0.519553191760955,336.000011869719,-162.00000593486,3.58077427307427,3.05314318076732,-0.0528757520479421,-0.755780030505461,-0.0542314901835373,0.226988830187298,0.321373467199121,0.321242823625432,0.455603039881041,0.122898818235749,11.8069537358648,0.0141686949537108,1,1,1,0.725911508555691,0.000590099047923048,0.905249744325666,0.999999698051713,0.00972216818493674,0.999541060901492,-1.01872126404726,-1.08566642119261,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g31136.t1"
"Pocillopora_acuta_HIv2___RNAseq.21393_t",0.380429224538546,400.501627803853,-194.250813901926,4.78687545839685,3.89367386675995,-0.0847412284541725,-0.814060109225253,0.104186944544366,0.190883126501922,0.270252626713578,0.268272935201002,0.37951379982943,0.0282826998800493,16.1255577925066,0.075365304654183,1,1,1,0.866445913719033,5.92786464627576e-05,0.783679334173201,0.999999698051713,0.0020305376508429,0.999541060901492,-1.13868224973516,-0.992138848275255,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.21393_t"
"Pocillopora_acuta_HIv2___TS.g11020.t1",4.86351833338039,278.971595472991,-133.485797736496,2.02426830171005,2.61523690149647,0.408508408285196,-1.35950216261181,-1.25185759621713,0.669902186028874,0.946204717820834,0.936901900197367,1.33594917908156,0.107941768864204,8.74571680737198,0.878071705782099,1,1,1,0.742499681087683,0.00310330092225594,0.348730368055422,0.999999698051713,0.029944465661125,0.999541060901492,-1.70158095266417,-3.10290582287502,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g11020.t1"
"Pocillopora_acuta_HIv2___RNAseq.g14195.t1",1.14444810484449,515.751081608134,-251.875540804067,5.76683445902307,4.97170545693078,-0.0268214625592677,-0.947656656203394,-0.0216428678447592,0.323534715923611,0.45756952094537,0.448929043961959,0.634956569297425,0.0143941285557921,9.11483799043361,0.00116182729060235,1,1,1,0.904502529653695,0.00253544410271854,0.97280890113653,0.999999698051713,0.0269690233413417,0.999541060901492,-1.35157674843137,-1.38181282264098,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g14195.t1"
"Pocillopora_acuta_HIv2___RNAseq.g5384.t1",0.0422936135493085,337.59231390635,-162.796156953175,4.9138437868434,3.27542799438911,0.0102565002230157,0.260688705199152,-0.015122689624469,0.0853305103623285,0.120530186977011,0.115034510213765,0.162611957636952,0.000579766262809694,9.69193317061804,0.00864874557376288,1,1,1,0.980790123708559,0.00185078721425291,0.925904647934784,0.999999698051713,0.0216627089768706,0.999541060901492,0.363984833169517,0.342902874460708,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g5384.t1"
"Pocillopora_acuta_HIv2___TS.g25599.t1",0.189728012334189,522.658161134944,-255.329080567472,7.31352379203005,5.30239994059289,0.152921251319136,-0.608761083824257,0.279880973739821,0.133043419737502,0.187981218883974,0.185132027183323,0.261180995981706,5.21065658223725,12.850939506183,1.14832178788552,1,1,1,0.0224488554475385,0.000337309846586023,0.28390073389557,0.999999698051713,0.00670525369574161,0.999541060901492,-0.872277478771699,-0.472085037033477,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g25599.t1"
"Pocillopora_acuta_HIv2___RNAseq.g30494.t1",12.6870530657678,232.535224977526,-110.267612488763,1.30409277211484,-2.07944145997197,5.64338218561425e-08,4.51268918285372,0.0359105805205344,1.37134384902815,1.93937741782908,1.71613647634832,2.42693279350628,0.000386814168579378,13.9398636694792,0.00021894213645907,1,1,1,0.984308543746314,0.000188752687689772,0.988194377554271,0.999999698051713,0.00449898800577189,0.999541060901492,3.46185825190638,3.50955516505703,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g30494.t1"
"Pocillopora_acuta_HIv2___TS.g4636.t1",2.42151398375609,284.515557269232,-136.257778634616,2.3231395086573,0.499396932492884,0.65447803511518,2.12843693475252,-0.691263791931689,0.524702062066019,0.723964747422409,0.695072968083631,0.969524249364204,0.312145896292424,13.3896921225601,0.508358707420963,1,1,1,0.576366353324549,0.000253010917189514,0.475850223531396,0.999999698051713,0.00540140765254111,0.999541060901492,2.4870291731158,1.78214570891735,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g4636.t1"
"Pocillopora_acuta_HIv2___RNAseq.g12727.t1",0.857097348728327,415.454033615062,-201.727016807531,4.4595753736473,2.62898847493654,-0.0286758845929787,1.25783827210334,-0.287245943315707,0.37049985768552,0.415424767164152,0.477518173677411,0.567425742600488,0.417271030158368,8.48267286635053,0.256265261503399,1,1,1,0.518301897619995,0.00358544925593328,0.612697659194377,0.999999698051713,0.032416233959264,0.999541060901492,1.74345916327184,1.33696170988213,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g12727.t1"
"Pocillopora_acuta_HIv2___RNAseq.g5818.t1",0.132483016677067,496.755794380512,-242.377897190256,7.04560461503112,4.67330012139954,0.0583868185068033,0.511956350796538,-0.204985432037546,0.12465590985141,0.16179369823163,0.17178180241097,0.222285256923625,0.203558831934192,9.7298821723926,0.850402791390946,1,1,1,0.65186346524558,0.00181296109687652,0.356438415018078,0.999999698051713,0.0214597575138664,0.999541060901492,0.733237070498122,0.439530666990301,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g5818.t1"
"Pocillopora_acuta_HIv2___RNAseq.g3772.t2",6.55438971469268,279.936759822458,-133.968379911229,2.01221372331109,-0.37168366258428,0.357409874804691,3.22909148814268,-0.359645768175463,0.0348086261393224,0.034844382919615,0.780667827394521,1.06028823145527,105.097498830088,27.8817014431942,0.115054080752272,1,1,1,1.16271597747841e-24,1.28963649117124e-07,0.734461911008896,1.30965420913225e-21,1.69979096339549e-05,0.999541060901492,3.44625494990517,3.21012232409906,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g3772.t2"
"Pocillopora_acuta_HIv2___RNAseq.g5083.t1",0.130559076259933,566.31653911239,-277.158269556195,8.43476552083521,6.12169504321757,0.0950924966775562,-0.559092182024154,0.00149645567954981,0.109856617857482,0.155302217346857,0.152539322950625,0.215612799786291,0.79191749268663,26.8232917812446,4.81702210987406e-05,1,1,1,0.373520946914799,2.22934134406925e-07,0.99446234500908,0.999999698051713,2.7032897666604e-05,0.99999994085979,-0.804234804787573,-0.802297298879306,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g5083.t1"
"Pocillopora_acuta_HIv2___RNAseq.g156.t1",0.0571530749809968,467.437035612188,-227.718517806094,7.09892863154964,5.02244226633686,0.0760416783906344,-0.266276322725133,0.0869898460067831,0.0769016185608165,0.107463163610977,0.106422199309357,0.149787043831818,2.60864047987952,8.7688205624813,0.337278474313062,1,1,1,0.106282842879282,0.00306423531059307,0.561404366401966,0.999999698051713,0.0298809599075868,0.999541060901492,-0.381277427016109,-0.256937449168403,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g156.t1"
"Pocillopora_acuta_HIv2___RNAseq.g13317.t1",1.12567298042807,435.648820091101,-211.82441004555,4.62584038824379,2.85882539945354,0.182559939609354,1.28381100520465,-0.235745743483118,0.393855901323732,0.462966438388136,0.488335867648715,0.63611786079285,0.0330267342275486,9.79352720420741,0.13734490096846,1,1,1,0.855792588798404,0.00175127217827803,0.710934938371251,0.999999698051713,0.0209295772150483,0.999541060901492,1.79444508185491,1.4686810965584,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g13317.t1"
"Pocillopora_acuta_HIv2___RNAseq.g6686.t1",0.284856669041512,422.041474342666,-205.020737171333,5.30668965123935,4.14889013796217,-0.24233660833856,-0.546738010245337,0.188364052634793,0.165320059195612,0.234637785746546,0.230956337698658,0.32741576387283,0.791585927692796,7.65756431603238,0.330976287924777,1,1,1,0.373621006232609,0.00565347772293436,0.56508477910102,0.999999698051713,0.0441712814162535,0.999541060901492,-0.772558549469512,-0.504818356410324,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g6686.t1"
"Pocillopora_acuta_HIv2___RNAseq.g7696.t1",0.0562348046457157,347.718116237585,-167.859058118792,5.17574428524581,3.46857278413493,-0.011396134730871,0.275031569668295,-0.0580194803684203,0.0891353853025735,0.126185137692769,0.12084588418136,0.171410838999102,0.251601304751225,8.25187085273643,0.114570051537245,1,1,1,0.615949799745707,0.00407100220946432,0.735000003600135,0.999999698051713,0.0351100984717124,0.999541060901492,0.38626520607538,0.304456958660954,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g7696.t1"
"Pocillopora_acuta_HIv2___RNAseq.g13386.t1",0.0398487474817013,324.98908006937,-156.494540034685,4.82503581632376,3.49098268553452,-0.0511475111232926,-0.21698756138395,-0.0413275746705806,0.0799543511131258,0.113713552427725,0.113437252455185,0.161824083875019,0.782194552475093,8.60363382912978,0.06522191173678,1,1,1,0.376470806878976,0.00335492935359826,0.798425129808253,0.999999698051713,0.0311498695764378,0.999541060901492,-0.302745919371464,-0.359516755423489,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g13386.t1"
"Pocillopora_acuta_HIv2___RNAseq.11323_t",0.0908406494123885,341.368253635747,-164.684126817874,4.84150183150412,3.58351893845611,-0.137869794223116,-0.412433777424258,0.247069086188111,0.103843619551009,0.148122530909783,0.147817658366677,0.209073411109862,0.0175739491637843,7.63929729603418,1.39649443038674,1,1,1,0.894536012156713,0.00571101614314016,0.237311400135553,0.999999698051713,0.0445061292913607,0.999541060901492,-0.575247345887944,-0.230576906243043,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.11323_t"
"Pocillopora_acuta_HIv2___TS.g26228.t1",0.17546216965121,425.846018815078,-206.923009407539,5.75309065478265,4.38429678320847,-0.200166917114005,-0.447581165189952,-0.0108552736678537,0.130709023385255,0.185528953633386,0.182572458092939,0.259419908376461,2.51669296103279,12.1957026317311,0.00175095486103066,1,1,1,0.112646599739111,0.000478997310106905,0.966622729909442,0.999999698051713,0.00841782734679514,0.999541060901492,-0.635725614403112,-0.648846833358816,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g26228.t1"
"Pocillopora_acuta_HIv2___TS.g29566.t1",0.251948304126325,335.180232060191,-161.590116030096,3.94674912938974,2.9054096352607,0.317095957665436,-0.320626228154842,-0.330540209210942,0.16697159331209,0.233253284905259,0.234860868974079,0.330230827359452,0.849534667663421,8.72964259795023,1.00187460860967,1,1,1,0.356684011351763,0.00313077860281068,0.316857332222982,0.999999698051713,0.0299871147409456,0.999541060901492,-0.434544605367301,-0.88955837248751,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g29566.t1"
"Pocillopora_acuta_HIv2___RNAseq.g16362.t1",0.150450917506914,405.749543625684,-196.874771812842,5.6768062990147,3.67718307788467,0.0259269130426796,0.579732962587257,-0.116965960008839,0.128843844400016,0.17870088888644,0.175666853241867,0.24384461217386,0.0914799396398075,16.9356710508598,0.230087301714512,1,1,1,0.762304082819618,3.86680850186079e-05,0.631459103146038,0.999999698051713,0.00146527357179457,0.999541060901492,0.820633738335488,0.65471814356325,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g16362.t1"
"Pocillopora_acuta_HIv2___TS.g5471.t1",1.58064083673093,394.54433552204,-191.27216776102,3.86493835223314,3.73550277019827,-0.0375734805644156,-1.31606099640791,0.288681935621056,0.381920441634312,0.540195133646555,0.533851673398529,0.753946285805045,0.0861769139990921,9.65470293031836,0.146608248398515,1,1,1,0.76909487341185,0.00188867433604461,0.701797940874276,0.999999698051713,0.0220635685128781,0.999541060901492,-1.80972888999325,-1.42095073471529,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g5471.t1"
"Pocillopora_acuta_HIv2___RNAseq.g11926.t1",0.130144694448536,393.127415061087,-190.563707530543,5.17807562369158,3.81671282562383,0.0582689081239577,-0.309842477121756,-0.0813383464286712,0.117606595622189,0.165980176592171,0.164851096676993,0.23301697168779,0.0212927231584691,9.05298047822944,0.121847204750276,1,1,1,0.883984335231527,0.00262266931704906,0.727039618729311,0.999999698051713,0.0272280614920208,0.999541060901492,-0.43577219135104,-0.550379637382701,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g11926.t1"
