"","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","Module"
"2229","GO:0006403",0.000872271943063476,0.999546615636138,48,136,"RNA localization","BP","Blue"
"2230","GO:0006582",0.000876272473317949,0.999804354163789,13,24,"melanin metabolic process","BP","Blue"
"2231","GO:0010040",0.000876798884023923,1,5,5,"response to iron(II) ion","BP","Blue"
"2232","GO:0048679",0.000879219799409306,0.999778749747042,15,28,"regulation of axon regeneration","BP","Blue"
"2233","GO:1900076",0.000909799619361318,0.999656585169497,25,57,"regulation of cellular response to insulin stimulus","BP","Blue"
"2234","GO:1902749",0.000925782818833437,0.999595692710773,32,81,"regulation of cell cycle G2/M phase transition","BP","Blue"
"2235","GO:0097065",0.000955752345920637,0.999888926317841,8,12,"anterior head development","BP","Blue"
"2236","GO:0048814",0.000997591431465994,0.999601423118983,27,64,"regulation of dendrite morphogenesis","BP","Blue"
"2237","GO:0051223",0.000997945141829294,0.999379592915529,84,263,"regulation of protein transport","BP","Blue"
"2238","GO:0007391",0.00100991045977996,0.999585043788572,28,69,"dorsal closure","BP","Blue"
"2239","GO:0002478",0.00101312530602614,0.999640296603589,22,50,"antigen processing and presentation of exogenous peptide antigen","BP","Blue"
"2240","GO:1905475",0.00101974765036803,0.999591878895933,27,64,"regulation of protein localization to membrane","BP","Blue"
"2241","GO:0009266",0.00103556623665586,0.999451753132975,49,141,"response to temperature stimulus","BP","Blue"
"2242","GO:0021575",0.00104266927772929,0.999746874222333,14,26,"hindbrain morphogenesis","BP","Blue"
"2243","GO:0031098",0.00104631768264105,0.999532441899825,33,84,"stress-activated protein kinase signaling cascade","BP","Blue"
"2244","GO:0007229",0.00104784453548921,0.999740243869589,14,27,"integrin-mediated signaling pathway","BP","Blue"
"2245","GO:0035295",0.00105362127536745,0.999246153991497,163,566,"tube development","BP","Blue"
"2246","GO:0090169",0.00105955305422118,0.999828428793218,10,16,"regulation of spindle assembly","BP","Blue"
"2247","GO:0002429",0.00109125972773058,0.999568407613774,26,62,"immune response-activating cell surface receptor signaling pathway","BP","Blue"
"2248","GO:0008064",0.00110349275601035,0.999517005445697,31,80,"regulation of actin polymerization or depolymerization","BP","Blue"
"2249","GO:0030832",0.00110349275601035,0.999517005445697,31,80,"regulation of actin filament length","BP","Blue"
"2250","GO:0051241",0.00110552663228201,0.999235987182899,133,450,"negative regulation of multicellular organismal process","BP","Blue"
"2251","GO:0045088",0.00110733307759432,0.999459280765508,40,106,"regulation of innate immune response","BP","Blue"
"2252","GO:0048638",0.00112005859405443,0.999287880040678,90,287,"regulation of developmental growth","BP","Blue"
"2253","GO:0050770",0.00112046783646364,0.999443790831318,41,113,"regulation of axonogenesis","BP","Blue"
"2254","GO:0009408",0.0011608189314124,0.999439468414485,38,104,"response to heat","BP","Blue"
"2255","GO:0070507",0.00116876017279091,0.99945074451053,36,95,"regulation of microtubule cytoskeleton organization","BP","Blue"
"2256","GO:0035966",0.00117191390419279,0.999459378003505,34,92,"response to topologically incorrect protein","BP","Blue"
"2257","GO:0050821",0.00121171703620913,0.999431773628795,35,96,"protein stabilization","BP","Blue"
"2258","GO:0010467",0.00121708245483616,0.999064625347052,258,983,"gene expression","BP","Blue"
"2259","GO:0008582",0.00123290506877059,0.999441504172504,33,85,"regulation of synaptic assembly at neuromuscular junction","BP","Blue"
"2260","GO:0051963",0.00123464600546053,0.999404469931255,38,101,"regulation of synapse assembly","BP","Blue"
"2261","GO:0002768",0.00123870409090817,0.999483110548468,28,69,"immune response-regulating cell surface receptor signaling pathway","BP","Blue"
"2262","GO:1901987",0.0012439098698522,0.999277644110746,63,191,"regulation of cell cycle phase transition","BP","Blue"
"2263","GO:0043414",0.00126032358273989,0.99938729694706,38,105,"macromolecule methylation","BP","Blue"
"2264","GO:0043507",0.00126424795349846,0.999603319415297,18,38,"positive regulation of JUN kinase activity","BP","Blue"
"2265","GO:0002700",0.00127609972617648,0.999548687182883,21,48,"regulation of production of molecular mediator of immune response","BP","Blue"
"2266","GO:0034249",0.00127901472609453,0.999463245382712,28,70,"negative regulation of amide metabolic process","BP","Blue"
"2267","GO:0090084",0.00129123757604795,0.999874585457231,7,10,"negative regulation of inclusion body assembly","BP","Blue"
"2268","GO:0051303",0.00130937995193215,0.999583772041476,18,39,"establishment of chromosome localization","BP","Blue"
"2269","GO:0060828",0.00132679575148906,0.999313019634411,44,127,"regulation of canonical Wnt signaling pathway","BP","Blue"
"2270","GO:0051253",0.00133591138984471,0.999064311355919,137,480,"negative regulation of RNA metabolic process","BP","Blue"
"2271","GO:0002218",0.00134308728977313,0.999541450331561,20,44,"activation of innate immune response","BP","Blue"
"2272","GO:0031623",0.00135053266764696,0.999712000230452,12,21,"receptor internalization","BP","Blue"
"2273","GO:0140014",0.0013770322786537,0.999328921480809,38,103,"mitotic nuclear division","BP","Blue"
"2274","GO:0034248",0.00139156253417016,0.99918164607298,64,200,"regulation of amide metabolic process","BP","Blue"
"2275","GO:0061387",0.00142376643205962,0.999408709736307,27,67,"regulation of extent of cell growth","BP","Blue"
"2276","GO:0070570",0.00143020240251458,0.999612650333567,15,29,"regulation of neuron projection regeneration","BP","Blue"
"2277","GO:0001525",0.00143560206399897,0.999338475515007,33,88,"angiogenesis","BP","Blue"
"2278","GO:0021696",0.00146775499844365,0.999750369675214,10,16,"cerebellar cortex morphogenesis","BP","Blue"
"2279","GO:0001817",0.00147428605049684,0.999178005594492,54,158,"regulation of cytokine production","BP","Blue"
"2280","GO:0045787",0.00147811415552718,0.999136426344927,62,192,"positive regulation of cell cycle","BP","Blue"
"2281","GO:0051169",0.00147945075996986,0.999186859249062,51,153,"nuclear transport","BP","Blue"
"2282","GO:0001568",0.00148149160970555,0.999171872610735,54,161,"blood vessel development","BP","Blue"
"2283","GO:0055088",0.00151434105632415,0.999358283074157,28,69,"lipid homeostasis","BP","Blue"
"2284","GO:0060236",0.001514355608567,0.999638048457863,13,24,"regulation of mitotic spindle organization","BP","Blue"
"2285","GO:0044419",0.00151776651706159,0.999183519348044,48,140,"biological process involved in interspecies interaction between organisms","BP","Blue"
"2286","GO:0006913",0.00152908526655327,0.999163985168931,50,149,"nucleocytoplasmic transport","BP","Blue"
"2287","GO:0001819",0.00159483121264674,0.999253233229912,34,89,"positive regulation of cytokine production","BP","Blue"
"2288","GO:0002705",0.00161194646765068,0.99957192963608,14,28,"positive regulation of leukocyte mediated immunity","BP","Blue"
"2289","GO:0050807",0.00165193420302488,0.99907273200647,54,159,"regulation of synapse organization","BP","Blue"
"2290","GO:0048589",0.0016808184252556,0.998933040707568,83,267,"developmental growth","BP","Blue"
"2291","GO:0030334",0.001681772283265,0.998933103208022,83,265,"regulation of cell migration","BP","Blue"
"2292","GO:0030335",0.0017598100936056,0.999007389966666,54,161,"positive regulation of cell migration","BP","Blue"
"2293","GO:0061582",0.00176700989203356,0.999927650234546,5,6,"intestinal epithelial cell migration","BP","Blue"
"2294","GO:0031032",0.00178275389340937,0.999251041939901,26,68,"actomyosin structure organization","BP","Blue"
"2295","GO:0032874",0.00178427033575983,0.999257608337649,26,65,"positive regulation of stress-activated MAPK cascade","BP","Blue"
"2296","GO:0070304",0.00178427033575983,0.999257608337649,26,65,"positive regulation of stress-activated protein kinase signaling cascade","BP","Blue"
"2297","GO:0031329",0.00179263384257231,0.9987849325192,110,371,"regulation of cellular catabolic process","BP","Blue"
"2298","GO:1900006",0.00181662136638151,0.999298263157032,23,54,"positive regulation of dendrite development","BP","Blue"
"2299","GO:0009792",0.00182907129200246,0.998707181745802,137,474,"embryo development ending in birth or egg hatching","BP","Blue"
"2300","GO:0048569",0.00183854673698719,0.998842709541663,79,252,"post-embryonic animal organ development","BP","Blue"
"2301","GO:0032467",0.00185060485430854,0.999564977930408,12,23,"positive regulation of cytokinesis","BP","Blue"
"2302","GO:1901700",0.00190900477190632,0.998612570640269,160,568,"response to oxygen-containing compound","BP","Blue"
"2303","GO:0061515",0.00192616216127467,0.999514603127451,13,25,"myeloid cell development","BP","Blue"
"2304","GO:0090087",0.00194796138972385,0.998749617292451,85,272,"regulation of peptide transport","BP","Blue"
"2305","GO:0019884",0.0019747758741188,0.999247610623915,22,52,"antigen processing and presentation of exogenous antigen","BP","Blue"
"2306","GO:0072089",0.0019986294007837,0.99913932328014,27,70,"stem cell proliferation","BP","Blue"
"2307","GO:0051492",0.00203144619522894,0.999346772189905,17,37,"regulation of stress fiber assembly","BP","Blue"
"2308","GO:0035006",0.00203218233293414,0.999516266273434,12,23,"melanization defense response","BP","Blue"
"2309","GO:0007041",0.00203802617401595,0.999145788246054,26,64,"lysosomal transport","BP","Blue"
"2310","GO:0032465",0.00205625165423443,0.999258640236372,20,46,"regulation of cytokinesis","BP","Blue"
"2311","GO:0001944",0.00208604633334034,0.998790878675559,57,174,"vasculature development","BP","Blue"
"2312","GO:0043434",0.00210278909966807,0.998795411568251,55,165,"response to peptide hormone","BP","Blue"
"2313","GO:0002718",0.00210606248279107,0.999584358141191,10,18,"regulation of cytokine production involved in immune response","BP","Blue"
"2314","GO:0043207",0.00211409799575476,0.998643877530206,83,270,"response to external biotic stimulus","BP","Blue"
"2315","GO:0051707",0.00211409799575476,0.998643877530206,83,270,"response to other organism","BP","Blue"
"2316","GO:0060429",0.0021150837467716,0.998411754415456,196,707,"epithelium development","BP","Blue"
"2317","GO:0043410",0.00212210880700733,0.998784613509417,55,164,"positive regulation of MAPK cascade","BP","Blue"
"2318","GO:0032509",0.00214690506312,0.999521431966995,11,21,"endosome transport via multivesicular body sorting pathway","BP","Blue"
"2319","GO:0034097",0.00215999842327756,0.998615414400256,82,270,"response to cytokine","BP","Blue"
"2320","GO:0002521",0.00218059071773603,0.998877846688867,40,113,"leukocyte differentiation","BP","Blue"
"2321","GO:0071216",0.00219630559985059,0.999101748875213,24,61,"cellular response to biotic stimulus","BP","Blue"
"2322","GO:0043069",0.00221333896831908,0.998504171358998,104,352,"negative regulation of programmed cell death","BP","Blue"
"2323","GO:0045773",0.00222305809043072,0.9992782110133,17,37,"positive regulation of axon extension","BP","Blue"
"2324","GO:0051403",0.00224078362588808,0.999035204837028,27,67,"stress-activated MAPK cascade","BP","Blue"
"2325","GO:0006307",0.00225163677412854,1,4,4,"DNA dealkylation involved in DNA repair","BP","Blue"
"2326","GO:0051965",0.00225742701530966,0.999241229341464,18,39,"positive regulation of synapse assembly","BP","Blue"
"2327","GO:0032147",0.00226934841095009,0.998810332025111,42,118,"activation of protein kinase activity","BP","Blue"
"2328","GO:1903829",0.00227956894899573,0.998714889010834,52,151,"positive regulation of protein localization","BP","Blue"
"2329","GO:1901653",0.00229310944695264,0.998745692189319,47,137,"cellular response to peptide","BP","Blue"
"2330","GO:0098542",0.00235795572765009,0.998705739637832,47,139,"defense response to other organism","BP","Blue"
"2331","GO:0007051",0.00238347412632215,0.998832089023429,35,95,"spindle organization","BP","Blue"
"2332","GO:0050900",0.00239300508963756,0.99912443650027,20,46,"leukocyte migration","BP","Blue"
"2333","GO:0002220",0.00239489001042716,0.999672527729397,8,12,"innate immune response activating cell surface receptor signaling pathway","BP","Blue"
"2334","GO:0002223",0.00239489001042716,0.999672527729397,8,12,"stimulatory C-type lectin receptor signaling pathway","BP","Blue"
"2335","GO:0050779",0.00239564119233436,0.999642591947234,8,13,"RNA destabilization","BP","Blue"
"2336","GO:1904377",0.00240897644792146,0.999255542468379,16,33,"positive regulation of protein localization to cell periphery","BP","Blue"
"2337","GO:0051056",0.00241466476324659,0.998697697612878,45,128,"regulation of small GTPase mediated signal transduction","BP","Blue"
"2338","GO:0045892",0.00247996005236471,0.998257442027312,124,436,"negative regulation of DNA-templated transcription","BP","Blue"
"2339","GO:0051897",0.00249062023406063,0.999057112394073,21,49,"positive regulation of protein kinase B signaling","BP","Blue"
"2340","GO:1904375",0.00249721759421132,0.999032978984882,22,51,"regulation of protein localization to cell periphery","BP","Blue"
"2341","GO:0051168",0.0024978106555125,0.998831731491979,31,83,"nuclear export","BP","Blue"
"2342","GO:0016482",0.00250771551191901,0.998781005425127,34,92,"cytosolic transport","BP","Blue"
"2343","GO:0007034",0.00251390876554621,0.9988428796886,30,79,"vacuolar transport","BP","Blue"
"2344","GO:0006457",0.00257636490325107,0.998650287244128,40,119,"protein folding","BP","Blue"
"2345","GO:0019221",0.00259156221460404,0.998658467270007,39,113,"cytokine-mediated signaling pathway","BP","Blue"
"2346","GO:0042306",0.00259678586106793,0.999073414661678,19,43,"regulation of protein import into nucleus","BP","Blue"
"2347","GO:0045786",0.00259718624596853,0.998354171004543,76,244,"negative regulation of cell cycle","BP","Blue"
"2348","GO:0042692",0.00264426581049074,0.99854476045962,46,139,"muscle cell differentiation","BP","Blue"
"2349","GO:2000147",0.00267648077885473,0.998452857249864,54,164,"positive regulation of cell motility","BP","Blue"
"2350","GO:0036211",0.00269962777542342,0.997872477784953,275,1040,"protein modification process","BP","Blue"
"2351","GO:0032231",0.00273546037811615,0.999012038356428,19,44,"regulation of actin filament bundle assembly","BP","Blue"
"2352","GO:0007254",0.00274508839277842,0.998982009822987,20,46,"JNK cascade","BP","Blue"
"2353","GO:0008347",0.00275538879069749,0.99900410862852,19,44,"glial cell migration","BP","Blue"
"2354","GO:2000479",0.00276780252910855,0.9997735480137,6,8,"regulation of cAMP-dependent protein kinase activity","BP","Blue"
"2355","GO:0050000",0.00276801000356936,0.999033970031788,18,41,"chromosome localization","BP","Blue"
"2356","GO:0000070",0.00277563599263959,0.998712711269152,30,79,"mitotic sister chromatid segregation","BP","Blue"
"2357","GO:0090068",0.00278984355398478,0.998461118728403,46,138,"positive regulation of cell cycle process","BP","Blue"
